timestamp,redemptionsUSDeToUSDC_open,redemptionsUSDeToUSDC_high,redemptionsUSDeToUSDC_low,redemptionsUSDeToUSDC_close,dexsUSDeToUSDC_open,dexsUSDeToUSDC_high,dexsUSDeToUSDC_low,dexsUSDeToUSDC_close,dexcrvUSDToUSDC_open,dexcrvUSDToUSDC_high,dexcrvUSDToUSDC_low,dexcrvUSDToUSDC_close,dexUSDeToUSDC_open,dexUSDeToUSDC_high,dexUSDeToUSDC_low,dexUSDeToUSDC_close
1727816400,1.1033745544841227,1.1045310505435095,1.1033335878910726,1.1040516578265513,1.1029475945761755,1.1041127159976762,1.0800322509018496,1.1028941335079152,0.9999274334874325,1.0002053461229137,0.9995078668693393,1.0002053461229137,0.9992227521368418,1.0002700820490638,0.9991856525393508,0.999835941069424
1727902800,1.1043554634004757,1.1047979482649033,1.1013524511359176,1.1033475194439006,1.1028941335079152,1.1138841425283337,1.1023967241436952,1.1033573382872,1.0002053461229137,1.0002320402685578,0.9995437843831412,0.9995764751826206,0.999835941069424,1.0002365478355386,0.9971171429169411,0.9989233919602227
1727989200,1.1036458323645417,1.104935821447396,1.1024218568650819,1.1046719559004838,1.1033573382872,1.3342099898401247,1.1021971628394212,1.1036077915957936,0.9995764751826206,1.2073336758325632,0.9990970724007573,0.999618234625216,0.9989233919602227,1.0000909769158743,0.9978155567093279,0.999852148969976
1728075600,1.1049579290487659,1.104832948887108,1.1031709904803784,1.1039697398095738,1.1036077915957936,1.104572759651963,1.1026920477667799,1.1030796308949704,0.999618234625216,0.9996878556886063,0.9989714304156463,0.9989714304156463,0.999852148969976,0.9997390571680829,0.9982351875267311,0.9989579582425102
1728162000,1.104255789629798,1.104539715256207,1.1032090060233506,1.1041853932697965,1.1030796308949704,1.1043269808962548,1.1029884075594303,1.1034480833432796,0.9989714304156463,0.9992919795367092,0.9988488782983421,0.9988937716963215,0.9989579582425102,0.9992148097498456,0.9980109921282831,0.9988942746243529
1728248400,1.104469604978817,1.105161735279385,1.10416806771731,1.1044370001567847,1.1034480833432796,1.1048933375766141,1.0822718545535195,1.1037881654093982,0.9988937716963215,0.9993202739391946,0.9985471900953196,0.9992569720492739,0.9988942746243529,0.9995202447655093,0.9986215610587216,0.9988647864701237
1728334800,1.104720844921001,1.1051446146455848,1.1032148840504332,1.1047673495648827,1.1037881654093982,1.1049531181322851,1.103742265689185,1.1040784567512831,0.9992569720492739,0.9994479396673699,0.9990122993047664,0.9993165904571419,0.9988647864701237,0.9992479499248597,0.9975031290972878,0.9989068349671663
1728421200,1.1050464643732263,1.1050324027807172,1.1042924595378696,1.1045960985934313,1.1040784567512831,1.1043718177422446,1.1029449332501953,1.104092435049472,0.9993165904571419,0.9993263406053741,0.9988478313219596,0.9990735321947362,0.9989068349671663,0.9988941239895551,0.998225252239273,0.9984997267864911
1728507600,1.1048760263675361,1.1049225978453485,1.101880315649373,1.104129212731465,1.104092435049472,1.1055463132897319,1.0342914794055982,1.0979608963486926,0.9990735321947362,0.9992727187976077,0.9981888217246483,0.998434516001697,0.9984997267864911,0.9985418144114933,0.9957924399396116,0.9978248155803633
1728594000,1.1044055665022845,1.1054891091234869,1.104026571936186,1.1051745200778333,1.0979608963486926,1.1050904598501334,1.0977621531526054,1.1030537257277337,0.998434516001697,0.9993537494183643,0.9984349816666666,0.9993537494183643,0.9978248155803633,0.9988037908309126,0.9974823959163435,0.9985195612272381
1728680400,1.1054086193081043,1.1063710097416342,1.1053994635474116,1.1057744624157544,1.1030537257277337,1.1045098986356752,1.099398402650342,1.1037602824150103,0.9993537494183643,0.9996439876404448,0.9990635601039852,0.9992478726343699,0.9985195612272381,0.9993888919495,0.9985112907958429,0.9988500286154491
1728766800,1.1059967393279202,1.1061302992891735,1.1055339960356536,1.1057754785025777,1.1037602824150103,1.1063715124444793,1.102541822589917,1.1051666260717767,0.9992478726343699,0.9992548935465694,0.9982932719310781,0.9985358024413375,0.9988500286154491,0.9989706495597758,0.9984321149505292,0.998650203088062
1728853200,1.105991326371965,1.1067448865022198,1.105439689867789,1.1062942453542832,1.1051666260717767,1.107657740206576,1.104253717668151,1.1059496061559089,0.9985358024413375,0.9990833762099867,0.9975993739301703,0.998835749858164,0.998650203088062,0.9993306270291672,0.9981521052334132,0.9989237225054373
1728939600,1.106523728490317,1.1071262155023138,1.1061999383523724,1.1067465772650347,1.1059496061559089,1.1075392516396694,1.1050820127869767,1.106599724932081,0.998835749858164,0.9990820407186048,0.99846807503126,0.9988754077711086,0.9989237225054373,0.9994676227881779,0.9986314182000001,0.9991249011352896
1729026000,1.106963074448948,1.1073254942527702,1.1065632823014768,1.1071089914484122,1.106599724932081,1.1074871129602586,1.1045109852049078,1.107085000127392,0.9988754077711086,0.9991637656862687,0.9985866922857143,0.9989655032912195,0.9991249011352896,0.9994520147120849,0.9987640559553222,0.9992566031866307
1729112400,1.1073261143053215,1.107618389634587,1.1064737711660158,1.107474091829867,1.107085000127392,1.107573184205741,1.1059523445458335,1.1068375581338377,0.9989655032912195,0.999149391081665,0.99837387511094,0.9987133103028143,0.9992566031866307,0.9995203539001235,0.9984874444906251,0.99939013884213
1729198800,1.1076947479894705,1.109388429531145,1.1071626481529548,1.1078658134423587,1.1068375581338377,1.1090168580171333,1.106492751705412,1.1079850302691046,0.9987133103028143,0.9991108594498203,0.9980864994142865,0.9985441890410481,0.99939013884213,1.000918221045427,0.998910064949518,0.9995444784081732
1729285200,1.108189959796342,1.1090204883996708,1.1082259836113506,1.1086586760639978,1.1079850302691046,1.1098247363748808,1.1077626717900408,1.108903896925325,0.9985441890410481,0.9995499518456731,0.9984693164737954,0.9987206091600277,0.9995444784081732,1.000293583083124,0.9995769704958921,0.9999672423514248
1729371600,1.1089790527144092,1.109676552601314,1.1089299002097681,1.109467378481953,1.108903896925325,1.1098415489504974,1.1083489801061328,1.1094334021157741,0.9987206091600277,0.9991660890346917,0.9987864270265305,0.9987986433601377,0.9999672423514248,1.0005961785218072,0.9999229215011795,1.0004075660617282
1729458000,1.1097731304513185,1.1105777389370464,1.1091817514355136,1.1100475480172,1.1094334021157741,1.1123115478199401,1.108849494663933,1.109684877827404,0.9987986433601377,1.00107292035728,0.998464322710215,0.9987089350103717,1.0004075660617282,1.0011328822500127,0.9998744660743634,1.0006549404138685
1729544400,1.110342895005681,1.1121797616731925,1.1097646784539956,1.1104501683939554,1.109684877827404,1.1110012713937791,1.1085156025030056,1.1103868645782544,0.9987089350103717,0.9990903912554483,0.998478422975516,0.9985378734847509,1.0006549404138685,1.0023103476884991,1.000133844406792,1.000751616536564
1729630800,1.1107467587234465,1.110974655789971,1.1096922105852436,1.1096922105852436,1.1103868645782544,1.1104476675186932,1.1096118724576092,1.1096118724576092,0.9985378734847509,0.9988119936735056,0.9982830285192533,0.9982830285192533,1.000751616536564,1.0009569453893714,0.99980149829788,0.99980149829788
1729717200,1.1099790652472128,1.1106306697363413,1.1095737517742645,1.11022902667958,1.1096118724576092,1.1106973652448586,1.106428186818893,1.108997587139592,0.9982830285192533,0.9986895416831839,0.9980112637068362,0.9983132036620376,0.99980149829788,1.000388423911998,0.9994364166218183,1.000026648323157
1729803600,1.1105162634002674,1.1113894383313818,1.1091805663502579,1.1094363160338891,1.108997587139592,1.114455217537243,1.1089549048850296,1.1095951371684782,0.9983132036620376,1.0019792720608152,0.9979439016828506,0.9979439016828506,1.000026648323157,1.0008129476584666,0.9988238450071512,0.9990541491524938
1729890000,1.1097830219702611,1.1105668085548481,1.1094827161753962,1.109614950443038,1.1095951371684782,1.1110563308510506,1.1090972359138442,1.109779593176237,0.9979439016828506,0.9990696365067253,0.9981664995167253,0.9981983245262767,0.9990541491524938,0.9997597332386439,0.9987838064418605,0.9989028470030623
1729976400,1.1099594457614743,1.1108451704056956,1.1099767366449007,1.1108451704056956,1.109779593176237,1.110417980022937,1.109773453373956,1.110225868825866,0.9981983245262767,0.9986691415016938,0.9980894779094317,0.9984963637479981,0.9989028470030623,0.9996999507820806,0.9989184078532789,0.9996999507820806
1730062800,1.1111882219722462,1.1122975706345928,1.1109215703253943,1.1122975706345928,1.110225868825866,1.1135392153876835,1.1101861223915985,1.1111767748999422,0.9984963637479981,1.000119421268977,0.9982259637594142,0.9985555316939927,0.9996999507820806,1.0006979957408182,0.9994600529565253,1.0006979957408182
1730149200,1.1126316095129096,1.113339660581597,1.1120702270013516,1.1131861424515321,1.1111767748999422,1.1134214835386178,1.1108405424807326,1.1129826953584951,0.9985555316939927,0.9989779372388172,0.9980774534163809,0.9985842501063661,1.0006979957408182,1.0013348150431458,1.0001930897599374,1.0011967412334928
1730235600,1.1135120225167372,1.1138712646903823,1.1128224002825702,1.1134210918759677,1.1129826953584951,1.11464486736216,1.1125702736022187,1.1129325843015376,0.9985842501063661,0.9991455299821874,0.9980473962782607,0.9983125801130691,1.0011967412334928,1.0015197481577953,1.0005766782978724,1.0011149823845753
1730322000,1.1137397914144238,1.1142335228755302,1.1119106371063756,1.1127194440671775,1.1129325843015376,1.1141980459507166,1.1128774581021326,1.1128949643697972,0.9983125801130691,0.999047984449536,0.9981097994476232,0.998125500347287,1.0011149823845753,1.0015587861947637,0.9994707978120236,1.0001978157138331
1730408400,1.1130423037293402,1.113670858215249,1.112247808826067,1.1134843971179669,1.1128949643697972,1.1134516324521655,1.111598339953335,1.112942312838353,0.998125500347287,0.9983413045982077,0.9975009543960033,0.9981028786268864,1.0001978157138331,1.00076264494068,0.9994838697441363,1.0005950879829684
1730494800,1.1138334336787752,1.1143963630786944,1.113616541510003,1.1142598053636568,1.112942312838353,1.1150740741163505,1.1128446587492244,1.1139922317809594,0.9981028786268864,0.9984224489276851,0.997720349732756,0.9982402335269388,1.0005950879829684,1.001100786928079,1.0004002462479895,1.0009781124107218
1730581200,1.1146030438863128,1.115406240211991,1.1142011681036181,1.1142059227712762,1.1139922317809594,1.1150758810617873,1.1122124480318423,1.1147945082809725,0.9982402335269388,0.9984063477833909,0.9979697630059673,0.9982370830177721,1.0009781124107218,1.0016994292475836,1.0006172046735755,1.0006214746406132
1730667600,1.114551880318604,1.1158982646276894,1.1140727159492232,1.1143746580251328,1.1147945082809725,1.115018577137471,1.113530712389715,1.1138187070573853,0.9982370830177721,0.9982470620861599,0.9975548219705355,0.9978128215625,1.0006214746406132,1.0018302304433533,1.0001912908453572,1.0004623681550706
1730754000,1.114717334493316,1.1155811737876613,1.114588176010994,1.1155280681505202,1.1138187070573853,1.1150296351903368,1.11365940866461,1.1146793139761186,0.9978128215625,0.9983574645997504,0.9977449052044778,0.9980437995740109,1.0004623681550706,1.0012376666808793,1.0003464480046498,1.001190004201924
1730840400,1.1158636968894096,1.1173827518253574,1.1156305855897133,1.1171554308853624,1.1146793139761186,1.1178173402450158,1.1115108267916944,1.1152677438101821,0.9980437995740109,0.9984020590172066,0.995526283874168,0.9961248333573838,1.001190004201924,1.002552950789347,1.0009808489943721,1.0023489908850116
1730926800,1.1174936689094546,1.1181617942309645,1.1159781247533547,1.1165667068397933,1.1152677438101821,1.1220958548840336,1.1121290857589237,1.1178000531139674,0.9961248333573838,0.9972642827334166,0.991572619327844,0.9958978877567998,1.0023489908850116,1.0029482736911985,1.0009896058631789,1.0015175414361568
1731099600,1.1168024644951111,1.1176084619371547,1.1167119656067996,1.1171132669970667,1.1181667000238373,1.1192902000165517,1.1150540738908574,1.118690218092527,0.9958340857968704,0.9964001777697851,0.9941489474704519,0.9958660695503545,1.001127894649377,1.0018504096400747,1.0010467693256033,1.001406505293897
1731186000,1.117446342813834,1.1187101238123298,1.1172260247565182,1.118053204657918,1.118690218092527,1.119564429378408,1.115423025750189,1.1188944603939341,0.9958660695503545,0.997309164363528,0.9944644343648741,0.9967123552916053,1.001406505293897,1.0025390505130025,1.001209065893564,1.0019503483181178
1731272400,1.11838427273501,1.1213723178106596,1.1180111643045914,1.1196430896055745,1.1188944603939341,1.1199021597662597,1.1168828801374477,1.118511991198762,0.9967123552916053,0.9980493745161635,0.9953586125431226,0.9968104655122262,1.0019503483181178,1.004627310858923,1.0016160838520196,1.0030781109598852
1731358800,1.11996615910104,1.120114610682065,1.1179450337073276,1.1188020722539336,1.118511991198762,1.1208386537218287,1.1147866221536549,1.1187106792920989,0.9968104655122262,0.9991614527599147,0.9960262718219539,0.9972644892535398,1.0030781109598852,1.0032110690231744,1.0012679253346648,1.0020355169260386
1731445200,1.1191193354302884,1.12374900066242,1.1187685807439016,1.1198125534887524,1.1187106792920989,1.1226457933109668,1.108808689020862,1.1167165929260698,0.9972644892535398,0.9988751906856678,0.9871487806069966,0.9935996788542732,1.0020355169260386,1.0061808201543934,1.0017214586818812,1.0026562095488574
1731531600,1.1201257301150487,1.120869539185078,1.118666883043993,1.1190459357910967,1.1167165929260698,1.123509781425096,1.1148898655746116,1.1191682720882985,0.9935996788542732,0.9969433707996982,0.9909535608625347,0.9936323091956057,1.0026562095488574,1.0033220140766286,1.0013503542906035,1.0016896551212264
1731618000,1.1194039330877597,1.1200057097967564,1.118778805628613,1.1191362171728898,1.1191682720882985,1.1239820659109256,1.1160313539937459,1.119241087078927,0.9936323091956057,0.9967410538661609,0.9921750100637821,0.9948348461021196,1.0016896551212264,1.0022281501955042,1.0011302648149656,1.001450091676334
1731704400,1.1198226191810867,1.1219926321593043,1.1197987936711589,1.1200642659554871,1.119241087078927,1.1243483583067087,1.116104905090872,1.1214601843282102,0.9948348461021196,0.9969184500374175,0.991358778403264,0.9953879517262504,1.001450091676334,1.003390720181913,1.0014287846776249,1.001666194816449
1731790800,1.1207306141567261,1.1215487695038844,1.1200973996766226,1.1203515455798778,1.1214601843282102,1.1236426601352376,1.116648210508714,1.1199676837812584,0.9953879517262504,0.9969237275744283,0.9926782191565661,0.9956269063359523,1.001666194816449,1.002397430800373,1.0011002519120826,1.0013273978083634
1731877200,1.1210146676466843,1.125345852180315,1.1204819620625766,1.1206398950783316,1.1199676837812584,1.1254643052484976,1.1193026317286778,1.1230400208605489,0.9956269063359523,0.998550387570608,0.9946554670042342,0.9963994796263235,1.0013273978083634,1.00519615516155,1.000851567552322,1.0009926385483205
1731963600,1.1212852341525108,1.1243285646943928,1.1213112495894302,1.1223174669417302,1.1230400208605489,1.1242412997737523,1.121262904416663,1.1224447537736415,0.9963994796263235,0.9968796337262347,0.9950604197046165,0.9961092473368784,1.0009926385483205,1.0037094775615407,1.0010158630232817,1.0019141323768357
1732050000,1.1229400467074029,1.1259499663614303,1.121651075569856,1.1233311243561892,1.1224447537736415,1.1277716753485876,1.1187450515052801,1.1243991725995097,0.9961092473368784,0.99727911681974,0.9931279190379299,0.9962812689181447,1.0019141323768357,1.0045996551236032,1.000764081309799,1.0022630612660712
1732136400,1.1239207102039108,1.125566918198793,1.1228545323134482,1.123668936024566,1.1243991725995097,1.125390444321329,1.122056497897551,1.1235518262809485,0.9962812689181447,0.9971599140007315,0.9948033194304393,0.9961290616209884,1.0022630612660712,1.0037310771585197,1.0013122907120209,1.0020385401255256
1732222800,1.1242473684992254,1.1261628253828373,1.1225704988170178,1.1246835431659084,1.1235518262809485,1.13086519627983,1.0518576403074416,1.1259659775354294,0.9961290616209884,0.997467736339775,0.9336765531485717,0.9956939754891944,1.0020385401255256,1.0037457814970487,1.0005439508603684,1.002427301387939
1732309200,1.125267869371367,1.1291576906112175,1.1244352683934224,1.1254350762071041,1.1259659775354294,1.1272498274994684,1.1229722654298133,1.1243672304350285,0.9956939754891944,0.997614393659613,0.9943424386877191,0.9955776187076271,1.002427301387939,1.0058924878688462,1.0016855918144487,1.002576254985286
1732395600,1.1259964305151318,1.128746976207026,1.1235417744042187,1.125518648078734,1.1243672304350285,1.128344621174412,1.119755292609049,1.1242151773806537,0.9955776187076271,0.9979084352258804,0.9930413278534174,0.9969965222828612,1.002576254985286,1.0050253140801566,1.0003906530914768,1.002150842157323
1732482000,1.1260806060019055,1.1267490895309455,1.1237951172753915,1.1251389542283188,1.1242151773806537,1.1282022393528435,1.1229536508764355,1.1256649444648175,0.9969965222828612,0.998113119743223,0.9962366654285714,0.9970024360122886,1.002150842157323,1.0027457563473243,1.0001168807874092,1.0013128230023094
1732568400,1.125687487018025,1.1267946525118546,1.1247211073654932,1.1247211073654932,1.1256649444648175,1.1274918743417606,1.1238397266118902,1.1256718097957745,0.9970024360122886,0.9983419896268673,0.996582216602767,0.9978799558562328,1.0013128230023094,1.002297660285252,1.0004532164515323,1.0004532164515323
1732654800,1.1252579251272659,1.1267093580838479,1.1250021034637208,1.1263227390681494,1.1256718097957745,1.1272306689056881,1.1239596348237417,1.1263864479077603,0.9978799558562328,0.9984468304320668,0.9965674525245898,0.9984468304320668,1.0004532164515323,1.001743667944875,1.0002257685034517,1.0013999296523826
1732741200,1.126845778399847,1.1275277075663919,1.1254756993102049,1.1267089012276574,1.1263864479077603,1.128545017667231,1.1252186752518456,1.1277547440605462,0.9984468304320668,0.9989045943933441,0.9972160024770642,0.9982051026369789,1.0013999296523826,1.0020059432103121,1.0001823743042728,1.0012782903001047
1732827600,1.1272523685697842,1.1287608608972077,1.1268980137058338,1.1272456141033798,1.1277547440605462,1.1293464404197868,1.1261775539525423,1.1276752933995349,0.9982051026369789,0.9987189025048002,0.9973605733325592,0.9978195714145964,1.0012782903001047,1.0026182037575055,1.0009635357320696,1.0012722906670484
1732914000,1.1279538251857273,1.1287837730725605,1.1274509247450986,1.1279061032511124,1.1276752933995349,1.1302901615844114,1.1247545285996239,1.1277972409489754,0.9978195714145964,0.9980186919883305,0.9947801763508597,0.997471279031941,1.0012722906670484,1.0020090263411767,1.0008258714387765,1.0012299284269284
1733000400,1.1285867660197813,1.1300247610899585,1.1280397296644071,1.1296320617778857,1.1277972409489754,1.1307769911661383,1.1265390239282578,1.1289249746299241,0.997471279031941,0.9984849944734189,0.9967247878906554,0.9970498875131717,1.0012299284269284,1.0025056510780714,1.0007446230986816,1.0021572664292715
1733086800,1.1302905684568278,1.1314019562883249,1.1291921502062392,1.1291996766604946,1.1289249746299241,1.1313235891540012,1.128546883612205,1.1293747570817283,0.9970498875131717,0.9973600636897473,0.9955986659881899,0.9956419988510424,1.0021572664292715,1.0031426638325927,1.001183368334281,1.0011900415659551
1733173200,1.1298618966972747,1.1381491338086567,1.1290275828828622,1.130578069338451,1.1293747570817283,1.1324429324280663,1.1253151042420746,1.1296195270126903,0.9956419988510424,0.9983097784811041,0.9946034586404409,0.9979446990382282,1.0011900415659551,1.0085335047735073,1.0004507417586315,1.001824654449604
1733259600,1.1311929436955146,1.13566409173289,1.1303005179747778,1.131496124127545,1.1296195270126903,1.135844957277133,1.1237065113790519,1.1311448079355608,0.9979446990382282,0.9987583151683515,0.9922797875452639,0.9963997562608916,1.001824654449604,1.005784461980672,1.0010342905295653,1.0020931618101274
1733346000,1.1320984003490318,1.1330276148146416,1.1314445387965093,1.1318886138657103,1.1311448079355608,1.1352616424283029,1.1190209049198045,1.1326992070039146,0.9963997562608916,0.997920561479535,0.9853431362891694,0.9964990775418934,1.0020931618101274,1.002915669342649,1.0015143868641057,1.0019074662908052
1733432400,1.1325051943104518,1.1360652504033268,1.1322252026032682,1.133989750341939,1.1326992070039146,1.136289035632033,1.1311968712414635,1.1326986486746249,0.9964990775418934,0.9987010516982551,0.9963829633598627,0.9974414552423608,1.0019074662908052,1.005056985425715,1.0016597625422166,1.0032208269531195
1733518800,1.1346316632032774,1.1417414022123775,1.1331629673407855,1.133641968724148,1.1326986486746249,1.1357116150220092,1.1315034359317149,1.1334506245129081,0.9974414552423608,0.9986853463900797,0.9973012046726525,0.9979212542218787,1.0032208269531195,1.0095071297943372,1.001922232593826,1.0023457569669885
1733605200,1.134288265792341,1.1404118033204436,1.1334291976276818,1.1338583220389375,1.1334506245129081,1.1350694135949024,1.1320029598519314,1.1326528944731609,0.9979212542218787,0.9985375128042052,0.9971872306057603,0.9973637513374916,1.0023457569669885,1.0077569932849753,1.0015866171999999,1.0019658250661174
1733691600,1.1344958265616172,1.1349588511218165,1.132287201375399,1.1332073450780085,1.1326528944731609,1.1352611560735624,1.1325748029836764,1.1327714557367905,0.9973637513374916,0.9982082868769029,0.996761323659591,0.9969343946638011,1.0019658250661174,1.0023747598322257,1.0000152079680555,1.0008278619440147
1733778000,1.1338054313035089,1.1352047219075139,1.1339304215665547,1.134887167799711,1.1327714557367905,1.1361123260635164,1.0746433741026147,1.1337169947725467,0.9969343946638011,0.9979297609176481,0.9469611799039365,0.9975398814877539,1.0008278619440147,1.0020630377376556,1.0009381928123227,1.0017827277391416
1733864400,1.1354923969272337,1.137279113434623,1.1348585305609036,1.1360725569726258,1.1337169947725467,1.135400609979297,1.1325320803744867,1.1351751408632518,0.9975398814877539,0.9984642223298866,0.9967879000904428,0.9982659461940162,1.0017827277391416,1.0033590498187193,1.001223502173913,1.0022945711599967
1733950800,1.1366655849474034,1.137108651316696,1.1348104948066864,1.1360753111848723,1.1351751408632518,1.1362123203257921,1.1333800291174685,1.135638986664598,0.9982659461940162,0.9982793981093583,0.9972636428460904,0.9981201018112196,1.0022945711599967,1.0026852604027134,1.0006587806498624,1.0017740766579037
1734037200,1.1366787947848787,1.1379200932179692,1.134714122967234,1.1362106390367817,1.135638986664598,1.137263464689564,1.134801582892921,1.1362460366848977,0.9981201018112196,0.9991165347944481,0.9978768073346994,0.9986170787162254,1.0017740766579037,1.0028680537756007,1.0000425784500662,1.0013614831491362
1734123600,1.1368726517243046,1.1416059830636414,1.1359433087361994,1.136487045562855,1.1362460366848977,1.1374427677157508,1.1349185742318335,1.1369558428396986,0.9986170787162254,0.9994465102873911,0.9984914307959036,0.9990550274212351,1.0013614831491362,1.005530618261152,1.000542914533283,1.001021839867934
1734210000,1.1371360837744628,1.137503146082476,1.136338100079814,1.1369465260221876,1.1369558428396986,1.1434478633614187,1.1359054246782672,1.1364608439633863,0.9990550274212351,0.9993783043124298,0.9989348823641234,0.9990724070372207,1.001021839867934,1.0013449651228234,1.0003193741581569,1.0008549720210236
1734296400,1.137602820437438,1.1389241840009023,1.1369478219379934,1.138273478100236,1.1364608439633863,1.1386058381088624,1.0240782100162622,1.136117382168912,0.9990724070372207,0.9999448227420105,0.9036904780081328,0.9996137945866967,1.0008549720210236,1.0020174984042056,1.0002787089412755,1.0014450119227154
1734382800,1.138925625309042,1.1411099646327008,1.1383985378146793,1.1387197864322502,1.136117382168912,1.1381200020862916,1.1355488603240032,1.1363972047816828,0.9996137945866967,0.9998031949807084,0.9991137260021894,0.9991137260021894,1.0014450119227154,1.0033656779182945,1.000981549576846,1.0012640200196075
1734469200,1.1393593920938296,1.1402576570312988,1.1381578761682327,1.1381578761682327,1.1363972047816828,1.1371812939593609,1.1327472114154151,1.133261980308624,0.9991137260021894,0.9995281544742716,0.9987902259062128,0.9989707131757656,1.0012640200196075,1.0020534112938395,1.0002081331114654,1.0002081331114654
1734555600,1.1388040721589234,1.1394002549205466,1.1367417210592579,1.1376258437632476,1.133261980308624,1.137225930756004,1.1260572566598719,1.1293379099503758,0.9989707131757656,0.9991502188543302,0.9961109311679069,0.9980573457323256,1.0002081331114654,1.0007317586073472,0.998396776449115,0.9991732987156033
1734642000,1.138226862469788,1.1390550270439421,1.1346079728649774,1.138103101244288,1.1293379099503758,1.6950676055035618,1.1091688974321803,1.131622450278348,0.9980573457323256,0.9986619184523486,0.9971243342036471,0.99763283457773,0.9991732987156033,0.9999002890518194,0.995996517369677,0.9990646570062804
1734728400,1.1384669171956026,1.1401488972251757,1.1385391091154649,1.1395483442769012,1.131622450278348,1.3242829522866302,1.0972697936198623,1.1329937828192456,0.99763283457773,0.9993432006527184,0.9677972744276998,0.9983074192374694,0.9990646570062804,1.0005406830338757,0.9991280092166666,1.000013666204296
1734814800,1.139914917715232,1.1401991486383427,1.1388417605174126,1.1391102234991362,1.1329937828192456,1.2156614372731436,1.0790492854692244,1.131666990905433,0.9983074192374694,0.9986993446596042,0.9517835224674817,0.9981953645386745,1.000013666204296,1.0002630135924664,0.999072217112678,0.9993077317519037
1734901200,1.1394720549278932,1.1405024111611917,1.1383581828591658,1.1389400313634712,1.131666990905433,1.1355819571444536,0.925176813764577,1.1322165302761147,0.9981953645386745,0.9982091799261082,0.8827098752672512,0.9975942008345015,0.9993077317519037,1.0002113457948643,0.9983308750000001,0.9988411514096287
